review,rating,date,bank,source,bank_id,sentiment_label,sentiment_score,identified_theme
"​i appreciate that this app allowed me to access multiple services in one centralized place. thank you, dashen bank!",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9994890689849854,Account Access Issues
"this app makes my day-to-day payments so easy. everything works perfectly, and it saves me a lot of time.",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9997445940971376,Other
it’s impressive how consistently the app is improving. i’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9998210072517396,Other
this app has replaced several others for me. it has everything i need in one place.,5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.805126965045929,Other
"the app has evolved impressively over time. the latest release adds dark and light modes that enhance usability and design. it’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9997574687004088,User Interface & Experience
"dashen superapp just keeps improving. the new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9997761845588684,Other
i have been using this app for months and its easy to use and is user friendly thanks dashen bank.,5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9983078241348268,Other
"finally, banking made simple! everything i need is in one super app. a true game changer for managing my finances on the go.",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.998018741607666,Other
"i’ve been using the the app, and it’s been working really well for my daily transactions. good work 👌",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9996919631958008,Other
"i appreciate how secure this app feels. every transaction comes with confirmation, and i always get alerts immediately.",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9954239726066588,Other
i love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9994518160820008,Other
"this is amazing app, as it name ,truly supper.",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9998388290405272,Other
this is one of the most user friendly and impressive apps i have encountered in the banking sector,5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9997900128364564,Other
"amazing ui and ux, the dark mode looks absolutely awesome!",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9998499155044556,User Interface & Experience
the updated design looks amazing. i really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9998763799667358,Other
astonishing interface with ease of access and complete performance,5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9997556805610656,Account Access Issues
"i rarely leave reviews, but this app truly deserves one. it’s efficient, secure, and makes financial tasks effortless. definitely a 5-star experience",5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9997450709342957,Other
stunning ui with reliable service!,5,2025-10-28,Dashen,Google Play,3,POSITIVE,0.9997430443763732,User Interface & Experience
"super up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. with super up, banking has never been this smooth, smart, and super!",5,2025-10-27,Dashen,Google Play,3,POSITIVE,0.9995073080062866,Other
"the ui is impressive, but adding an atm withdrawal feature for cardless cash access would enhance functionality. this may require updates to the atm system as well. please consider this, dev team.",4,2025-10-22,Dashen,Google Play,3,POSITIVE,0.8331397175788879,Account Access Issues
convinent,5,2025-10-22,Dashen,Google Play,3,NEGATIVE,0.9798853993415833,Other
it is excellent april jest continue more abeaten.....,4,2025-10-19,Dashen,Google Play,3,POSITIVE,0.9983512163162231,Other
i like it,5,2025-10-18,Dashen,Google Play,3,POSITIVE,0.99985933303833,Other
abdrug bentahuuuu,3,2025-10-17,Dashen,Google Play,3,NEGATIVE,0.7569705247879028,Other
"dashen superapp is the worst app for me because it consistently fails during transfers. when i try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like i've lost my money. the app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,Dashen,Google Play,3,NEGATIVE,0.999805986881256,Transaction Performance
best application,5,2025-10-14,Dashen,Google Play,3,POSITIVE,0.9998098015785216,Other
easy,5,2025-10-14,Dashen,Google Play,3,POSITIVE,0.9972309470176696,Other
lmo,5,2025-10-13,Dashen,Google Play,3,POSITIVE,0.9923747181892396,Other
meseret birara,5,2025-10-12,Dashen,Google Play,3,NEGATIVE,0.7238974571228027,Other
it doesn't let me open my account,1,2025-10-12,Dashen,Google Play,3,NEGATIVE,0.9643086791038512,Other
it is the best,5,2025-10-11,Dashen,Google Play,3,POSITIVE,0.9998602867126464,Other
nice and best,5,2025-10-10,Dashen,Google Play,3,POSITIVE,0.9998648166656494,Other
finish the app development fully before you give the final result. it's is very inconvenient and not that reliable at the moment.,1,2025-10-08,Dashen,Google Play,3,NEGATIVE,0.9998096823692322,Other
hayelu beranu bashre,5,2025-10-07,Dashen,Google Play,3,POSITIVE,0.940301239490509,Other
👎👎👎👎👎👎👎👎 connection not fast,5,2025-10-07,Dashen,Google Play,3,NEGATIVE,0.988503396511078,Other
"@shewangizaw l. as a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. therefore, safe to use! i wish ""i""nformational tip was added around the reset button. could not attach screenshot.",4,2025-10-06,Dashen,Google Play,3,NEGATIVE,0.9973627924919128,Account Access Issues
perfect,5,2025-10-06,Dashen,Google Play,3,POSITIVE,0.9998517036437988,Other
for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,Dashen,Google Play,3,NEGATIVE,0.7281894683837891,Other
tadesa melka tulluu,1,2025-10-04,Dashen,Google Play,3,NEGATIVE,0.9457598328590392,Other
i can't open virtual account.i have been trying it for about 3 days still no resolve.,2,2025-10-04,Dashen,Google Play,3,NEGATIVE,0.9991094470024108,Other
app is passive when compare to amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Dashen,Google Play,3,NEGATIVE,0.9987977743148804,Other
withdraw,1,2025-10-02,Dashen,Google Play,3,NEGATIVE,0.99894779920578,Other
it takes gazillion years to open 😶,3,2025-10-02,Dashen,Google Play,3,NEGATIVE,0.9909953474998474,Other
this app is outstanding,5,2025-10-01,Dashen,Google Play,3,POSITIVE,0.9998713731765748,Other
totally bad,1,2025-10-01,Dashen,Google Play,3,NEGATIVE,0.9997747540473938,Other
i really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Dashen,Google Play,3,NEGATIVE,0.9886035919189452,Account Access Issues
ሙነጃት አብድላ ሸረፍ,2,2025-09-30,Dashen,Google Play,3,NEGATIVE,0.8337252736091614,Other
it fast service,5,2025-09-29,Dashen,Google Play,3,POSITIVE,0.999433696269989,Other
"good improvements after the sep 25, 2025 update.",4,2025-09-29,Dashen,Google Play,3,POSITIVE,0.9994186162948608,Other
i have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. the app allows to reset the pin directly without 2fa like finger print just by sending sms. which is a big gap. it should be addressed i didn't expect but it does and no trust at all.,1,2025-09-28,Dashen,Google Play,3,NEGATIVE,0.9984353184700012,Other
i love it 👍,5,2025-09-28,Dashen,Google Play,3,POSITIVE,0.9998791217803956,Other
gooe,5,2025-09-28,Dashen,Google Play,3,NEGATIVE,0.9992986917495728,Other
dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Dashen,Google Play,3,POSITIVE,0.9997637867927552,Other
cool app,5,2025-09-27,Dashen,Google Play,3,POSITIVE,0.999824583530426,Other
app that makes cashless society in our century and easy to use.,5,2025-09-27,Dashen,Google Play,3,POSITIVE,0.99612158536911,Other
tadass,1,2025-09-27,Dashen,Google Play,3,NEGATIVE,0.9969047904014589,Other
ሙሃጂራ,1,2025-09-27,Dashen,Google Play,3,NEGATIVE,0.6970565915107727,Other
it is an amazing app and all in one,5,2025-09-27,Dashen,Google Play,3,POSITIVE,0.9998719692230223,Other
i dont like it,1,2025-09-27,Dashen,Google Play,3,NEGATIVE,0.9909656047821044,Other
dashen is the future,5,2025-09-27,Dashen,Google Play,3,POSITIVE,0.9976993203163148,Other
the best version in 🇪🇹,5,2025-09-27,Dashen,Google Play,3,POSITIVE,0.999782145023346,Other
"its amazing app, visually stunning",5,2025-09-26,Dashen,Google Play,3,POSITIVE,0.9998769760131836,Other
"updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Dashen,Google Play,3,NEGATIVE,0.9995762705802916,Other
the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,Dashen,Google Play,3,POSITIVE,0.9998315572738647,Other
i love the new user interface,5,2025-09-26,Dashen,Google Play,3,POSITIVE,0.9998557567596436,User Interface & Experience
"appreciated, always one step ahead!",5,2025-09-26,Dashen,Google Play,3,POSITIVE,0.9998669624328612,Other
the app stops working whenever there is an update unless you update the app. but it is better if it kept working on and updating should be optional.,3,2025-09-26,Dashen,Google Play,3,NEGATIVE,0.9990849494934082,Other
"this is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Dashen,Google Play,3,POSITIVE,0.9997037053108216,User Interface & Experience
it can't do without data or wifi,1,2025-09-26,Dashen,Google Play,3,NEGATIVE,0.8546764254570007,Other
"the best ui banking app from all those i used, other ethiopian banks i used have a really old ui. this is very neat and easy to use. also so reliable.",5,2025-09-26,Dashen,Google Play,3,POSITIVE,0.9996398687362672,User Interface & Experience
so nice !,5,2025-09-26,Dashen,Google Play,3,POSITIVE,0.9998644590377808,Other
what's the problem with this app's that asking for updates on a daily basis?,1,2025-09-25,Dashen,Google Play,3,NEGATIVE,0.9996622800827026,Other
"wow, i really loved the new ui/ux! great job, dashen bank! you guys are the best mobile banking in ethiopia.",5,2025-09-25,Dashen,Google Play,3,POSITIVE,0.9998483657836914,User Interface & Experience
excellent ui improvement 💯💯,5,2025-09-24,Dashen,Google Play,3,POSITIVE,0.9994623064994812,User Interface & Experience
one of the best app in ethiopia .,5,2025-09-24,Dashen,Google Play,3,POSITIVE,0.999811589717865,Other
it is good but some times says duplicate transaction why? and text,5,2025-09-23,Dashen,Google Play,3,NEGATIVE,0.9683175086975098,Other
the worst app. it needs updating everyday. ouch 🤕,1,2025-09-19,Dashen,Google Play,3,NEGATIVE,0.9998214840888976,Other
safe and secure,3,2025-09-18,Dashen,Google Play,3,POSITIVE,0.9998433589935304,Other
በጣም ምቹ ነው,4,2025-09-15,Dashen,Google Play,3,NEGATIVE,0.8337252736091614,Other
"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,Dashen,Google Play,3,NEGATIVE,0.9993507266044616,Customer Support
your staffs are really hardworking but the app is not like your employees,3,2025-09-12,Dashen,Google Play,3,NEGATIVE,0.9945451021194458,Other
ዳሺባክ,5,2025-09-11,Dashen,Google Play,3,NEGATIVE,0.6970565915107727,Other
total,5,2025-09-11,Dashen,Google Play,3,POSITIVE,0.9983637928962708,Other
dashen super app is the best,5,2025-09-10,Dashen,Google Play,3,POSITIVE,0.9998204112052916,Other
zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,5,2025-09-09,Dashen,Google Play,3,NEGATIVE,0.9952489733695984,Other
not werke,2,2025-09-08,Dashen,Google Play,3,NEGATIVE,0.9970670342445374,Other
what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,Dashen,Google Play,3,NEGATIVE,0.9998086094856262,Transaction Performance
simple and easy to use,5,2025-09-08,Dashen,Google Play,3,POSITIVE,0.9997318387031556,Other
meke,4,2025-09-07,Dashen,Google Play,3,POSITIVE,0.9576797485351562,Other
"not a great app compared to the others ,it freezes randomly ,takes a lot to load ,and a lot of errors while sending money ,i stopped using it",1,2025-09-07,Dashen,Google Play,3,NEGATIVE,0.9997312426567078,Other
bad specialy at weekends,1,2025-09-07,Dashen,Google Play,3,NEGATIVE,0.999614953994751,Other
"i am very disappointed with the dashin bank super app. the app does not allow me to withdraw 50 birr or can't transfer money and even i can't use it to buy airtime. this makes me feel like my 50 birr is no longer my money, but the bank’s money, since i cannot access or use it freely. according to the national bank of ethiopia (nbe), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. dashin bank’s restriction goes beyond this rule and unfa",1,2025-09-06,Dashen,Google Play,3,NEGATIVE,0.9967774748802184,Account Access Issues
it is good apps but it needs strong network,5,2025-09-06,Dashen,Google Play,3,NEGATIVE,0.970344603061676,Other
the app doesn't allow to switch between accounts. why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Dashen,Google Play,3,NEGATIVE,0.9970771074295044,Other
lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,Dashen,Google Play,3,NEGATIVE,0.974568247795105,Other
dashin mobile banking is become worest app like others ethiopian bank apps. amole was the best app ever i used. it was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Dashen,Google Play,3,POSITIVE,0.9979987740516664,Account Access Issues
"the app has potential, but the qr payment feature is disappointing. the scanner doesn’t work, and even though there’s an option to select a qr code from the gallery, it doesn’t function either. this makes paying with qr codes almost impossible. fixing this would really improve the app.",3,2025-09-04,Dashen,Google Play,3,NEGATIVE,0.999657154083252,Other
"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Dashen,Google Play,3,NEGATIVE,0.9980061650276184,Transaction Performance
"""super idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.never works fastly. 3.it needs multiple click. 4. doesn't notify if received money & many many more *** the worst mobile app ever expanded***",1,2025-09-01,Dashen,Google Play,3,NEGATIVE,0.9998026490211488,Other
dashin bank,5,2025-08-30,Dashen,Google Play,3,POSITIVE,0.9924732446670532,Other
muhaammad bakko,5,2025-08-30,Dashen,Google Play,3,NEGATIVE,0.932232677936554,Other
goog,5,2025-08-29,Dashen,Google Play,3,NEGATIVE,0.9989757537841796,Other
un functional app,1,2025-08-29,Dashen,Google Play,3,NEGATIVE,0.998763918876648,Other
trnes far,5,2025-08-27,Dashen,Google Play,3,NEGATIVE,0.604229211807251,Other
shimalis,4,2025-08-25,Dashen,Google Play,3,POSITIVE,0.9664985537528992,Other
አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,Dashen,Google Play,3,NEGATIVE,0.9366679191589355,Other
excellent mobile banking digital,5,2025-08-24,Dashen,Google Play,3,POSITIVE,0.9998231530189514,Other
"excellent, and it's truly a super app!",5,2025-08-24,Dashen,Google Play,3,POSITIVE,0.9998637437820436,Other
can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Dashen,Google Play,3,NEGATIVE,0.9997205138206482,Account Access Issues
seche,1,2025-08-22,Dashen,Google Play,3,POSITIVE,0.9675268530845642,Other
very fast bank,5,2025-08-22,Dashen,Google Play,3,POSITIVE,0.9985563158988952,Other
good and well,5,2025-08-22,Dashen,Google Play,3,POSITIVE,0.9998481273651124,Other
what a bank it is,5,2025-08-22,Dashen,Google Play,3,POSITIVE,0.9696678519248962,Other
dashen super app contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Dashen,Google Play,3,POSITIVE,0.9990369081497192,Account Access Issues
nic,5,2025-08-20,Dashen,Google Play,3,POSITIVE,0.9977141618728638,Other
easy to use and the best one,5,2025-08-17,Dashen,Google Play,3,POSITIVE,0.9998494386672974,Other
it is totally work of failure. i personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Dashen,Google Play,3,NEGATIVE,0.9997392296791076,Other
the worst banking app in ethiopia. it forces you to change your pin every three months.,1,2025-08-16,Dashen,Google Play,3,NEGATIVE,0.999725878238678,Other
best but ussd is necessary,5,2025-08-15,Dashen,Google Play,3,POSITIVE,0.6782341003417969,Other
"one step forward, ethiopian bank and e commerce industry",5,2025-08-15,Dashen,Google Play,3,POSITIVE,0.9985429048538208,Other
still it's essay for user,4,2025-08-15,Dashen,Google Play,3,NEGATIVE,0.8707893490791321,Other
"great app, unfortunately i struggle to use it from outside ethiopia. it tells me ""vpn enabled please disable vpn to continue using the app"". and that's happening without any vpn enabled. i think i will need to switch back to cbe because i need access to my bank account globally.",1,2025-08-15,Dashen,Google Play,3,NEGATIVE,0.995208203792572,Account Access Issues
"it was easy enough before. but now it won't even open , why? pls help if possible. the email address you provided under the app support also can't be found by gmail. pls respond.",3,2025-08-14,Dashen,Google Play,3,NEGATIVE,0.9996106028556824,Customer Support
"there are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Dashen,Google Play,3,NEGATIVE,0.9990180730819702,Other
የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,Dashen,Google Play,3,NEGATIVE,0.9200406670570374,Other
በጣም ችግር አለበት,1,2025-08-14,Dashen,Google Play,3,NEGATIVE,0.8337252736091614,Other
great 👍 app,5,2025-08-13,Dashen,Google Play,3,POSITIVE,0.9995050430297852,Other
"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Dashen,Google Play,3,NEGATIVE,0.9997575879096984,Transaction Performance
very poor and time taking to use,1,2025-08-13,Dashen,Google Play,3,NEGATIVE,0.9997921586036682,Other
it is the best app ever i have seen dashen bank always one step a head!!!!,5,2025-08-13,Dashen,Google Play,3,POSITIVE,0.9996755123138428,Other
the new version is so good i like it,5,2025-08-13,Dashen,Google Play,3,POSITIVE,0.9998716115951538,Other
good job my dashen super app,5,2025-08-12,Dashen,Google Play,3,POSITIVE,0.999669313430786,Other
some connection issues,3,2025-08-12,Dashen,Google Play,3,NEGATIVE,0.9717355370521544,Other
verry slow app 🤢,1,2025-08-12,Dashen,Google Play,3,NEGATIVE,0.9986931681632996,Transaction Performance
best bauget app,5,2025-08-12,Dashen,Google Play,3,POSITIVE,0.998792290687561,Other
its good but he said uptede me 😠🤕,2,2025-08-12,Dashen,Google Play,3,POSITIVE,0.9973610043525696,Other
network issue,1,2025-08-12,Dashen,Google Play,3,NEGATIVE,0.9874956011772156,Other
እንጠቀምበት,5,2025-08-12,Dashen,Google Play,3,NEGATIVE,0.6970565915107727,Other
fast and easy to use great app.,5,2025-08-12,Dashen,Google Play,3,POSITIVE,0.9997286200523376,Other
best performing and fast financial app,5,2025-08-12,Dashen,Google Play,3,POSITIVE,0.999755084514618,Other
well done keep it up,5,2025-08-12,Dashen,Google Play,3,POSITIVE,0.9996840953826904,Other
good but it takes forever to load,3,2025-08-12,Dashen,Google Play,3,NEGATIVE,0.9274645447731018,Other
"it's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,Dashen,Google Play,3,NEGATIVE,0.8449763059616089,Other
my favorite 💗💗💗,5,2025-08-11,Dashen,Google Play,3,POSITIVE,0.9974082112312316,Other
"this is boring mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen,Google Play,3,NEGATIVE,0.9998206496238708,Transaction Performance
"improve the app, please. it is not working. it says response timeout",1,2025-08-10,Dashen,Google Play,3,NEGATIVE,0.9996850490570068,Other
modern perfect app interface with the best banking tools 👏,5,2025-08-09,Dashen,Google Play,3,POSITIVE,0.9996292591094972,User Interface & Experience
when i tried to open the app it re-downloading something big 3gb 4gb size and after 3 hours late it will open. it's my experience very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,Dashen,Google Play,3,NEGATIVE,0.9994574189186096,Other
"poor, glitch stack",1,2025-08-07,Dashen,Google Play,3,NEGATIVE,0.999816119670868,Other
slowest banking app ever used,3,2025-08-07,Dashen,Google Play,3,NEGATIVE,0.998941957950592,Transaction Performance
dashen bank super app is the best app,5,2025-08-05,Dashen,Google Play,3,POSITIVE,0.9998195767402648,Other
would most likely rate it even less but it does have it's perks. but for the most part the whole app is filled with bugs and it stops being responsive almost everytime. besides some new features and the new ui design i most definitely prefer the old amole version. either fix this mess or bring back amole,2,2025-08-01,Dashen,Google Play,3,NEGATIVE,0.9994837045669556,User Interface & Experience
sometimes is not working to be honest,1,2025-08-01,Dashen,Google Play,3,NEGATIVE,0.9997746348381042,Other
why isn't this app working?,5,2025-07-29,Dashen,Google Play,3,NEGATIVE,0.9989972710609436,Other
network error,5,2025-07-29,Dashen,Google Play,3,NEGATIVE,0.999686360359192,Other
fast,5,2025-07-29,Dashen,Google Play,3,POSITIVE,0.9989494681358336,Other
100 good,5,2025-07-29,Dashen,Google Play,3,POSITIVE,0.999860405921936,Other
it stop working most of the time.,2,2025-07-28,Dashen,Google Play,3,NEGATIVE,0.999619722366333,Other
i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,Dashen,Google Play,3,NEGATIVE,0.9924798011779784,Customer Support
"simple for usage and well designed, attractive in its visual design, ""always one step ahead""",5,2025-07-24,Dashen,Google Play,3,POSITIVE,0.999858856201172,Other
amazing product,5,2025-07-23,Dashen,Google Play,3,POSITIVE,0.9998769760131836,Other
"this app is not good and compatible with other ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen,Google Play,3,NEGATIVE,0.9994491934776306,Other
like it,5,2025-07-22,Dashen,Google Play,3,POSITIVE,0.9997184872627258,Other
great always one step ahead and most reliable bank,5,2025-07-22,Dashen,Google Play,3,POSITIVE,0.9998666048049928,Other
u need to start cash out service,4,2025-07-22,Dashen,Google Play,3,NEGATIVE,0.9963886737823486,Other
all in one super app,5,2025-07-21,Dashen,Google Play,3,POSITIVE,0.736153781414032,Other
fayla,5,2025-07-20,Dashen,Google Play,3,POSITIVE,0.9678626656532288,Other
"the app even in its' first phase is too far one step booster that enables a user to perform a seamless banking service with multi step security features at his/her comfort zone. it really assured that dashen bank is living the logo ""always one step ahead""",5,2025-07-20,Dashen,Google Play,3,POSITIVE,0.9944331049919128,Other
ይሄ app ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Dashen,Google Play,3,NEGATIVE,0.9382806420326232,Other
"best app .. good job, dashen bank",5,2025-07-16,Dashen,Google Play,3,POSITIVE,0.999806582927704,Other
excellent app ...,5,2025-07-15,Dashen,Google Play,3,POSITIVE,0.9998494386672974,Other
the worst app i have ever seen,1,2025-07-14,Dashen,Google Play,3,NEGATIVE,0.999790370464325,Other
very good compared to amole!,5,2025-07-13,Dashen,Google Play,3,POSITIVE,0.9998546838760376,Other
"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen,Google Play,3,NEGATIVE,0.9996408224105836,Transaction Performance
👍😊😊😊,5,2025-07-12,Dashen,Google Play,3,NEGATIVE,0.6970565915107727,Other
great application,5,2025-07-12,Dashen,Google Play,3,POSITIVE,0.999858856201172,Other
i am entreated app.,5,2025-07-09,Dashen,Google Play,3,NEGATIVE,0.9199568629264832,Other
cannot list the number of bugs with this pile of human waste. the absolute worst banking app i have ever used. 50 steps backwards. do not recommend.,1,2025-07-02,Dashen,Google Play,3,NEGATIVE,0.9998127818107604,Other
best app with best bank,5,2025-07-02,Dashen,Google Play,3,POSITIVE,0.9995883107185364,Other
alway slow loading,1,2025-06-30,Dashen,Google Play,3,NEGATIVE,0.9991027116775512,Transaction Performance
"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen,Google Play,3,NEGATIVE,0.9998034834861756,Other
ethiopian amazing`s dashen bank🤝👌,3,2025-06-25,Dashen,Google Play,3,POSITIVE,0.9997710585594176,Other
"it's an unpredictable app, i can't make transactions, and now i can't even get the otp! so it's going from bad to worse! thank goodness the amole dashen app still exists.",1,2025-06-25,Dashen,Google Play,3,NEGATIVE,0.998045802116394,Other
nice app but limit up to max 600000,5,2025-06-24,Dashen,Google Play,3,NEGATIVE,0.5572332739830017,Other
super,5,2025-06-21,Dashen,Google Play,3,POSITIVE,0.998783528804779,Other
"i would be happy if i got a withdraw system in the application. otherwise, everything is fine for me",4,2025-06-18,Dashen,Google Play,3,POSITIVE,0.9981334805488586,Other
nice app but transaction limet not enough,5,2025-06-17,Dashen,Google Play,3,NEGATIVE,0.9785792231559752,Other
"it's an amazing application to use bank transactions in ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen,Google Play,3,NEGATIVE,0.9935082197189332,Other
dashen bank my choice🇪🇹✌️💫,4,2025-06-13,Dashen,Google Play,3,NEGATIVE,0.834911584854126,Other
very simple and user friendly app thank you dashen bank,5,2025-06-12,Dashen,Google Play,3,POSITIVE,0.9996474981307985,Other
very good .,5,2025-06-09,Dashen,Google Play,3,POSITIVE,0.9998475313186646,Other
i like this mobile banking app very much. overall user interface and navigation is awesome. but it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen,Google Play,3,NEGATIVE,0.9904449582099916,User Interface & Experience
መቸሸጠ,5,2025-06-03,Dashen,Google Play,3,NEGATIVE,0.6970565915107727,Other
gadaa,5,2025-06-01,Dashen,Google Play,3,NEGATIVE,0.7211463451385498,Other
massive upgrade from the amole app.,5,2025-05-31,Dashen,Google Play,3,POSITIVE,0.9646419286727904,Other
very good for this app,5,2025-05-31,Dashen,Google Play,3,POSITIVE,0.9998138546943665,Other
top,5,2025-05-31,Dashen,Google Play,3,POSITIVE,0.9997069239616394,Other
this app better than amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen,Google Play,3,NEGATIVE,0.999607503414154,Other
wow to it saff and this app,5,2025-05-30,Dashen,Google Play,3,POSITIVE,0.998571276664734,Other
it too slow,3,2025-05-29,Dashen,Google Play,3,NEGATIVE,0.9996801614761353,Transaction Performance
ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen,Google Play,3,NEGATIVE,0.8337252736091614,Other
useless app ever loading take long,1,2025-05-27,Dashen,Google Play,3,NEGATIVE,0.9997350573539734,Other
"game changer app! dashen bank super app is fast, secure, and easy to use. the three-click payment makes sending money super quick, and the qr code payment is perfect for cashless shopping. i also love the biometric login and easy airtime and bill payments. everything i need is in one place. dashen bank has really raised the bar for digital banking in ethiopia. highly recommended!",5,2025-05-26,Dashen,Google Play,3,POSITIVE,0.999617338180542,Account Access Issues
very useful app,1,2025-05-26,Dashen,Google Play,3,POSITIVE,0.9995785355567932,Other
"simple, robust features? yes, please! but the endless loading screen killed the fun—i couldn’t use it for days. fix the glitch, and i’ll yeet a higher rating!",2,2025-05-26,Dashen,Google Play,3,NEGATIVE,0.8351486325263977,Other
wawww,5,2025-05-24,Dashen,Google Play,3,NEGATIVE,0.941803812980652,Other
very nice,5,2025-05-23,Dashen,Google Play,3,POSITIVE,0.9998563528060912,Other
its best,5,2025-05-23,Dashen,Google Play,3,POSITIVE,0.9998121857643129,Other
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen,Google Play,3,NEGATIVE,0.999786913394928,Other
"the best of best is now arrived **empowering your financial freedom** ""experience seamless banking at your fingertips with dashen bank. empowering your financial freedom, anytime, anywhere!"" **innovation meets convenience** ""dashen bank mobile banking: where innovation meets convenience. **secure and reliable** ""bank with confidence",5,2025-05-22,Dashen,Google Play,3,POSITIVE,0.9996517896652222,Other
nothing is changed in the updated version. you have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen,Google Play,3,NEGATIVE,0.9939862489700316,Other
the best app ever in finance sector,5,2025-05-18,Dashen,Google Play,3,POSITIVE,0.9998089671134948,Other
its good app than other compitators but it confuse when we transfer it needs otp and pin most user inter their pin instead of otp we know the litrecy level of our society so if it is device based i dont know the needs of otp so please try to fix,3,2025-05-18,Dashen,Google Play,3,NEGATIVE,0.9983357787132264,Transaction Performance
